flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-06-14,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,,,,2026-06-14T00:15:00+00:00,2026-06-14T00:15:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-06-14T02:05:00+00:00,,,,,,SF Airlines,O3,CSS,7232,O37232,CSS7232,,,,,,,,,,,
2026-06-14,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,,,,2026-06-14T00:30:00+00:00,2026-06-14T00:30:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-06-14T02:15:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9065,CF9065,CYZ9065,,,,,,,,,,,
2026-06-14,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-06-14T01:00:00+00:00,2026-06-14T01:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-06-14T03:05:00+00:00,,,,,,SF Airlines,O3,CSS,7509,O37509,CSS7509,,,,,,,,,,,
2026-06-14,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-06-14T00:15:00+00:00,2026-06-14T00:15:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-06-14T03:05:00+00:00,,,,,,Cobalt Air,CO,FCB,9617,CO9617,FCB9617,,,,,,,,,,,
2026-06-14,scheduled,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-06-14T02:40:00+00:00,2026-06-14T02:40:00+00:00,,,,Petropavlovsk-Kamchatsky,Asia/Kamchatka,PKC,UHPP,,,,2026-06-14T07:45:00+00:00,,,,,,Aeroflot,SU,AFL,5616,SU5616,AFL5616,,,,,,,,,,,
2026-06-14,scheduled,,,Newport News Railway,America/New_York,URC,ZWWW,,,,2026-06-14T01:00:00+00:00,2026-06-14T01:00:00+00:00,,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,,,,2026-06-14T04:25:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,3679,ET3679,ETH3679,,,,,,,,,,,
2026-06-14,scheduled,,,Newport News Railway,America/New_York,URC,ZWWW,,,,2026-06-14T00:15:00+00:00,2026-06-14T00:15:00+00:00,,,,Novo Alexeyevka International,Asia/Tbilisi,TBS,UGTB,,,,2026-06-14T01:14:00+00:00,,,,,,CAMEX Airlines,Z7,CMS,512,Z7512,CMS512,,,,,,,,,,,5140D9
2026-06-14,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,,2026-06-14T00:55:00+00:00,2026-06-14T00:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-14T05:20:00+00:00,,,,,,Scoot,TR,TGW,875,TR875,TGW875,,,,,,,,,,,
2026-06-14,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,,2026-06-14T00:55:00+00:00,2026-06-14T00:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-14T05:20:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8523,SQ8523,SIA8523,,scoot,tr,tgw,875,tr875,tgw875,,,,
2026-06-14,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,2,,2026-06-14T00:45:00+00:00,2026-06-14T00:45:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-06-14T05:40:00+00:00,35.0,,,,,Batik Air Malaysia,OD,MXD,699,OD699,MXD699,,,,,,,,,,,
2026-06-14,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,23,,2026-06-14T00:30:00+00:00,2026-06-14T00:30:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,11,2026-06-14T05:15:00+00:00,,,,,,Emirates,EK,UAE,387,EK387,UAE387,,,,,,,,,,,
2026-06-14,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,2,,2026-06-14T00:20:00+00:00,2026-06-14T00:20:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-06-14T05:00:00+00:00,,,,,,AirAsia X,D7,XAX,379,D7379,XAX379,,,,,,,,,,,7501E8
2026-06-14,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,9,,2026-06-14T00:10:00+00:00,2026-06-14T00:10:00+00:00,,,,Los Angeles International,America/Los_Angeles,LAX,KLAX,B,,,2026-06-13T21:10:00+00:00,,,,,,STARLUX,JX,SJX,2,JX2,SJX2,,,,,,,,,,,
2026-06-14,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,7,,2026-06-14T00:10:00+00:00,2026-06-14T00:10:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-06-14T04:25:00+00:00,,,,,,Tigerair Taiwan,IT,TTW,216,IT216,TTW216,,,,,,,,,,,
2026-06-14,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,,2026-06-14T00:10:00+00:00,2026-06-14T00:10:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-06-14T02:15:00+00:00,,,,,,EVA Air,BR,EVA,6327,BR6327,EVA6327,,,,,,,,,,,
2026-06-14,scheduled,,,Tianjin Binhai International,Asia/Shanghai,TSN,ZBTJ,,,,2026-06-14T00:40:00+00:00,2026-06-14T00:40:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-06-14T02:25:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9101,CF9101,CYZ9101,,,,,,,,,,,
2026-06-14,scheduled,,,Tianjin Binhai International,Asia/Shanghai,TSN,ZBTJ,,,,2026-06-14T00:10:00+00:00,2026-06-14T00:10:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-14T04:40:00+00:00,,,,,,Suparna Airlines,Y8,YZR,7901,Y87901,YZR7901,,,,,,,,,,,
2026-06-14,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-14T01:05:00+00:00,2026-06-14T01:05:00+00:00,,,,Samratulangi,Asia/Makassar,MDC,WAMM,,,,2026-06-14T04:55:00+00:00,,,,,,TransNusa,8B,TNU,176,8B176,TNU176,,,,,,,,,,,
2026-06-14,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-14T01:00:00+00:00,2026-06-14T01:00:00+00:00,,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-06-14T03:00:00+00:00,,,,,,SF Airlines,O3,CSS,6839,O36839,CSS6839,,,,,,,,,,,
2026-06-14,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-14T00:45:00+00:00,2026-06-14T00:45:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-06-14T04:20:00+00:00,,,,,,Emirates,EK,UAE,329,EK329,UAE329,,,,,,,,,,,
2026-06-14,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-14T00:25:00+00:00,2026-06-14T00:25:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-06-14T03:40:00+00:00,,,,,,Suparna Airlines,Y8,YZR,7979,Y87979,YZR7979,,,,,,,,,,,
2026-06-14,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-14T00:25:00+00:00,2026-06-14T00:25:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-06-14T02:40:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9037,CF9037,CYZ9037,,,,,,,,,,,
2026-06-14,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-14T00:20:00+00:00,2026-06-14T00:20:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-06-14T03:15:00+00:00,,,,,,SF Airlines,O3,CSS,6811,O36811,CSS6811,,,,,,,,,,,
2026-06-14,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-14T00:15:00+00:00,2026-06-14T00:15:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-06-14T02:15:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,305,ZH305,CSZ305,,,,,,,,,,,
2026-06-14,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-14T00:15:00+00:00,2026-06-14T00:15:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-06-14T01:50:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,117,ZH117,CSZ117,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-06-14T01:05:00+00:00,2026-06-14T01:05:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-14T05:05:00+00:00,,,,,,JDL Airlines,JG,JDL,2976,JG2976,JDL2976,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-14T01:05:00+00:00,2026-06-14T01:05:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,2,,,2026-06-14T08:00:00+00:00,,,,,,Singapore Airlines,SQ,SIA,306,SQ306,SIA306,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-14T01:00:00+00:00,2026-06-14T01:00:00+00:00,,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,1,2026-06-14T05:45:00+00:00,,,,,,Scoot,TR,TGW,866,TR866,TGW866,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-06-14T00:55:00+00:00,2026-06-14T00:55:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-06-14T04:55:00+00:00,,,,,,Qatar Airways,QR,QTR,8064,QR8064,QTR8064,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-14T00:55:00+00:00,2026-06-14T00:55:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-14T07:25:00+00:00,,,,,,China Eastern Airlines,MU,CES,5032,MU5032,CES5032,,,,,,,,,,,781604
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-14T00:55:00+00:00,2026-06-14T00:55:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-06-14T06:20:00+00:00,,,,,,China Eastern Airlines,MU,CES,544,MU544,CES544,,,,,,,,,,,780850
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-14T00:55:00+00:00,2026-06-14T00:55:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,,,2026-06-14T08:15:00+00:00,,,,,,KLM,KL,KLM,836,KL836,KLM836,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,4,2,,2026-06-14T00:50:00+00:00,2026-06-14T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,,,2026-06-14T08:40:00+00:00,,,,,,Jeju Air,7C,JJA,2624,7C2624,JJA2624,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,13,,2026-06-14T00:50:00+00:00,2026-06-14T00:50:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-06-14T04:05:00+00:00,,,,,,Emirates,EK,UAE,353,EK353,UAE353,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-14T00:45:00+00:00,2026-06-14T00:45:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-06-14T10:20:00+00:00,,,,,,Singapore Airlines,SQ,SIA,255,SQ255,SIA255,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-14T00:45:00+00:00,2026-06-14T00:45:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,10,7,2026-06-14T10:25:00+00:00,,,,,,Singapore Airlines,SQ,SIA,231,SQ231,SIA231,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,,,2026-06-14T00:45:00+00:00,2026-06-14T00:45:00+00:00,,,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-06-14T02:30:00+00:00,,,,,,Air India Express,IX,AXB,683,IX683,AXB683,,,,,,,,,,,8003B0
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-14T00:35:00+00:00,2026-06-14T00:35:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-06-14T07:25:00+00:00,,,,,,Scoot,TR,TGW,828,TR828,TGW828,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,11,,2026-06-14T00:35:00+00:00,2026-06-14T00:35:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,1,,,2026-06-14T04:20:00+00:00,,,,,,Philippine Airlines,PR,PAL,510,PR510,PAL510,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,3,,2026-06-14T00:30:00+00:00,2026-06-14T00:30:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-14T06:35:00+00:00,,,,,,Singapore Airlines,SQ,SIA,810,SQ810,SIA810,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,4,2,,2026-06-14T00:25:00+00:00,2026-06-14T00:25:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-06-14T08:10:00+00:00,,,,,,Jeju Air,7C,JJA,2662,7C2662,JJA2662,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,,,2026-06-14T00:20:00+00:00,2026-06-14T00:20:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,,,2026-06-14T07:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,608,SQ608,SIA608,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-14T00:15:00+00:00,2026-06-14T00:15:00+00:00,,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,1,,,2026-06-14T07:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,336,SQ336,SIA336,,,,,,,,,,,
2026-06-14,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-06-14T00:10:00+00:00,2026-06-14T00:10:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-06-14T05:10:00+00:00,,,,,,Singapore Airlines,SQ,SIA,225,SQ225,SIA225,,,,,,,,,,,
2026-06-14,scheduled,,,Shenyang,Asia/Shanghai,SHE,ZYTX,,,,2026-06-14T00:35:00+00:00,2026-06-14T00:35:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-06-14T02:50:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9049,CF9049,CYZ9049,,,,,,,,,,,
2026-06-14,scheduled,,,Daguocun,Asia/Shanghai,SJW,ZBSJ,,,,2026-06-14T00:50:00+00:00,2026-06-14T00:50:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-06-14T02:35:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9005,CF9005,CYZ9005,,,,,,,,,,,
2026-06-14,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-06-14T00:05:00+00:00,2026-06-14T00:05:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-06-14T06:55:00+00:00,,,,,,VietJet Air,VJ,VJC,868,VJ868,VJC868,,,,,,,,,,,
2026-06-14,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-06-14T00:01:00+00:00,2026-06-14T00:01:00+00:00,,,,Chu-Bu Centrair International (Central Japan International),Asia/Tokyo,NGO,RJGG,1,,,2026-06-14T07:30:00+00:00,,,,,,Vietnam Airlines,VN,HVN,342,VN342,HVN342,,,,,,,,,,,
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-06-14T01:05:00+00:00,2026-06-14T01:05:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-06-14T05:00:00+00:00,,,,,,Peach,MM,APJ,876,MM876,APJ876,,,,,,,,,,,
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,K,,2026-06-14T01:05:00+00:00,2026-06-14T01:05:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-06-14T03:25:00+00:00,,,,,,Air China,CA,CCA,1082,CA1082,CCA1082,,,,,,,,,,,
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-06-14T01:00:00+00:00,2026-06-14T01:00:00+00:00,,,,Heydar Aliyev International (Bina International),Asia/Baku,GYD,UBBB,,,,2026-06-14T06:30:00+00:00,,,,,,Silk Way West Airlines,7L,AZG,38,7L38,AZG38,,,,,,,,,,,
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-06-14T01:00:00+00:00,2026-06-14T01:00:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-06-14T02:55:00+00:00,,,,,,Suparna Airlines,Y8,YZR,7977,Y87977,YZR7977,,,,,,,,,,,
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,19,,2026-06-14T00:45:00+00:00,2026-06-14T00:45:00+00:00,,,,Barajas,Europe/Madrid,MAD,LEMD,1,,,2026-06-14T08:40:00+00:00,,,,,,China Eastern Airlines,MU,CES,709,MU709,CES709,,,,,,,,,,,781FF6
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,1L1-,,2026-06-14T00:40:00+00:00,2026-06-14T00:40:00+00:00,,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,,2026-06-14T08:05:00+00:00,,,,,,China Eastern Airlines,MU,CES,249,MU249,CES249,,,,,,,,,,,781F29
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-06-14T00:35:00+00:00,2026-06-14T00:35:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-06-14T05:55:00+00:00,,,,,,Singapore Airlines,SQ,SIA,825,SQ825,SIA825,,,,,,,,,,,
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-06-14T00:35:00+00:00,2026-06-14T00:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-06-14T04:55:00+00:00,,,,,,Qatar Airways,QR,QTR,871,QR871,QTR871,,,,,,,,,,,
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,E,,2026-06-14T00:30:00+00:00,2026-06-14T00:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,,,2026-06-14T03:30:00+00:00,,,,,,Eastar Jet,ZE,ESR,872,ZE872,ESR872,,,,,,,,,,,
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-06-14T00:25:00+00:00,2026-06-14T00:25:00+00:00,,,,Findel,Europe/Luxembourg,LUX,ELLX,,,,2026-06-14T10:20:00+00:00,,,,,,Cargolux,CV,CLX,9986,CV9986,CLX9986,,,,,,,,,,,
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-06-14T00:25:00+00:00,2026-06-14T00:25:00+00:00,,,,Ted Stevens Anchorage International Airport,America/Anchorage,ANC,PANC,,,,2026-06-13T17:05:00+00:00,10.0,,,,,China Southern Airlines,CZ,CSN,2507,CZ2507,CSN2507,,,,,,,,,,,
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-06-14T00:20:00+00:00,2026-06-14T00:20:00+00:00,,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,B2,,2026-06-14T06:50:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,685,ET685,ETH685,,,,,,,,,,,
2026-06-14,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,G119,,2026-06-14T00:15:00+00:00,2026-06-14T00:15:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,33,11,2026-06-14T12:35:00+00:00,,,,,,China Eastern Airlines,MU,CES,735,MU735,CES735,,,,,,,,,,,780B7E
